,worldwide_gross_income_currency,worldwide_gross_income,usa_gross_income_currency,usa_gross_income,budget_currency,budget
58583,USD,214414 ,,,,
58584,,,,,,
58585,,,,,,
58586,USD,1789336 ,,,,
58587,,,,,,
58588,,,,,,
58589,,,,,,
58590,,,,,,
58591,,,,,,
58592,,,,,,
58593,,,,,,
58594,USD,1892533 ,,,,
58595,USD,797396 ,,,,
58596,,,,,,
58597,,,,,,
58598,,,,,,
58599,,,,,,
58600,USD,554082 ,,,,
58601,,,,,,
58602,USD,3137437 ,,,,
58603,,,,,,
58604,,,,,,
58605,,,,,,
58606,,,,,,
58607,,,,,,
58608,,,,,,
58609,,,,,,
58610,,,,,,
58611,,,,,,
58612,,,,,,
58613,,,,,,
58614,,,,,,
58615,,,,,,
58616,,,,,,
58617,,,,,,
58618,,,,,,
58619,,,,,,
58620,,,,,,
58621,,,,,,
58622,,,,,,
58623,,,,,,
58624,,,,,,
58625,USD,866481 ,,,,
58626,,,,,,
58627,,,,,,
58628,USD,15369 ,,,,
58629,,,,,,
58630,USD,650462 ,,,,
58631,USD,19328 ,,,,
58632,USD,2298488 ,,,,
58633,,,,,,
58634,,,,,,
58635,,,,,,
58636,USD,24511116 ,,,,
58637,,,,,,
58638,,,,,,
58639,,,,,,
58640,,,,,,
58641,USD,840003 ,,,,
58642,,,,,,
58643,,,,,,
58644,,,,,,
58645,,,,,,
58646,,,,,,
58647,USD,247882 ,,,,
58648,,,,,,
58649,,,,,,
58650,,,,,,
58651,,,,,,
58652,,,,,,
58653,,,,,,
58654,,,,,,
58655,,,,,,
58656,,,,,,
58657,,,,,,
58658,,,,,,
58659,,,,,,
58660,USD,734764 ,,,,
58661,,,,,,
58662,,,,,,
58663,,,,,,
58664,,,,,,
58665,,,,,,
58666,,,,,,
58667,,,,,,
58668,,,,,,
58669,,,,,,
58670,,,,,,
58671,,,,,,
58672,,,,,,
58673,,,,,,
58674,,,,,,
58675,USD,219006 ,,,,
58676,,,,,,
58677,,,,,,
58678,USD,66474 ,,,,
58679,,,,,,
58680,USD,6015 ,,,,
58681,USD,225008 ,,,,
58682,USD,596167 ,,,,
58683,,,,,,
58684,,,,,,
58685,,,,,,
58686,,,,,,
58687,,,,,,
58688,USD,55700 ,,,,
58689,,,,,,
58690,USD,31579 ,,,,
58691,USD,5814320 ,,,,
58692,,,,,,
58693,USD,4157074 ,,,,
58694,,,,,,
58695,,,,,,
58696,,,,,,
58697,,,,,,
58698,USD,53299 ,,,,
58699,,,,,,
58700,,,,,,
58701,,,,,,
58702,,,,,,
58703,USD,12609 ,,,,
58704,,,,,,
58705,,,,,,
58706,,,,,,
58707,,,,,,
58708,,,,,,
58709,,,,,,
58710,,,,,,
58711,USD,4364107 ,,,,
58712,USD,6152823 ,,,,
58713,,,,,,
58714,,,,,,
58715,,,,,,
58716,USD,90638 ,,,,
58717,,,,,,
58718,,,,,,
58719,USD,959 ,,,,
58720,,,,,,
58721,,,,,,
58722,,,,,,
58723,USD,225681 ,,,,
58724,USD,17778 ,,,,
58725,,,,,,
58726,,,,,,
58727,,,,,,
58728,,,,,,
58729,,,,,,
58730,USD,529546 ,,,,
58731,,,,,,
58732,,,,,,
58733,,,,,,
58734,,,,,,
58735,,,,,,
58736,,,,,,
58737,,,,,,
58738,,,,,,
58739,,,,,,
58740,,,,,,
58741,USD,6658 ,,,,
58742,,,,,,
58743,USD,6320 ,,,,
58744,,,,,,
58745,,,,,,
58746,USD,3481387 ,,,,
58747,,,,,,
58748,,,,,,
58749,,,,,,
58750,,,,,,
58751,USD,24824 ,,,,
58752,,,,,,
58753,,,,,,
58754,USD,103817 ,,,,
58755,,,,,,
58756,,,,,,
58757,,,,,,
58758,,,,,,
58759,USD,41874 ,,,,
58760,USD,84164 ,,,,
58761,USD,5433601 ,,,,
58762,,,,,,
58763,,,,,,
58764,USD,783332 ,,,,
58765,,,,,,
58766,,,,,,
58767,,,,,,
58768,USD,48113 ,,,,
58769,,,,,,
58770,,,,,,
58771,,,,,,
58772,,,,,,
58773,,,,,,
58774,,,,,,
58775,,,,,,
58776,USD,9139342 ,,,,
58777,USD,15004 ,,,,
58778,USD,3476861 ,,,,
58779,,,,,,
58780,USD,503954 ,,,,
58781,USD,104574 ,,,,
58782,USD,5598380 ,,,,
58783,,,,,,
58784,,,,,,
58785,,,,,,
58786,,,,,,
58787,,,,,,
58788,,,,,,
58789,,,,,,
58790,,,,,,
58791,,,,,,
58792,USD,1067646 ,,,,
58793,,,,,,
58794,,,,,,
58795,,,,,,
58796,USD,179121 ,,,,
58797,USD,1490772 ,,,,
58798,USD,254773 ,,,,
58799,USD,639210 ,,,,
58800,,,,,,
58801,,,,,,
58802,,,,,,
58803,USD,456002 ,,,,
58804,,,,,,
58805,USD,3380 ,,,,
58806,,,,,,
58807,,,,,,
58808,USD,46270 ,,,,
58809,USD,258191 ,,,,
58810,USD,79595 ,,,,
58811,,,,,,
58812,,,,,,
58813,,,,,,
58814,USD,8111715 ,,,,
58815,USD,515144 ,,,,
58816,USD,35748 ,,,,
58817,,,,,,
58818,,,,,,
58819,,,,,,
58820,,,,,,
58821,,,,,,
58822,,,,,,
58823,USD,956851 ,,,,
58824,,,,,,
58825,USD,449545 ,,,,
58826,,,,,,
58827,,,,,,
58828,USD,874494 ,,,,
58829,USD,576941 ,,,,
58830,USD,5701267 ,,,,
58831,USD,610994 ,,,,
58832,,,,,,
58833,,,,,,
58834,USD,541014 ,,,,
58835,,,,,,
58836,,,,,,
58837,,,,,,
58838,USD,361988 ,,,,
58839,USD,66894 ,,,,
58840,USD,3979988 ,,,,
58841,,,,,,
58842,,,,,,
58843,,,,,,
58844,,,,,,
58845,,,,,,
58846,,,,,,
58847,,,,,,
58848,,,,,,
58849,,,,,,
58850,,,,,,
58851,,,,,,
58852,,,,,,
58853,USD,3489539 ,,,,
58854,USD,10539137 ,,,,
58855,USD,10943 ,,,,
58856,,,,,,
58857,,,,,,
58858,,,,,,
58859,,,,,,
58860,USD,290033 ,,,,
58861,,,,,,
58862,,,,,,
58863,,,,,,
58864,,,,,,
58865,,,,,,
58866,,,,,,
58867,,,,,,
58868,,,,,,
58869,,,,,,
58870,USD,35077 ,,,,
58871,USD,8349 ,,,,
58872,,,,,,
58873,,,,,,
58874,,,,,,
58875,,,,,,
58876,,,,,,
58877,USD,17100 ,,,,
58878,USD,64947 ,,,,
58879,,,,,,
58880,,,,,,
58881,,,,,,
58882,,,,,,
58883,,,,,,
58884,,,,,,
58885,,,,,,
58886,,,,,,
58887,USD,500269 ,,,,
58888,,,,,,
58889,USD,16367880 ,,,,
58890,USD,146732 ,,,,
58891,USD,1589140 ,,,,
58892,,,,,,
58893,,,,,,
58894,,,,,,
58895,USD,10724345 ,,,,
58896,USD,43382 ,,,,
58897,USD,17498 ,,,,
58898,,,,,,
58899,USD,493304 ,,,,
58900,,,,,,
58901,,,,,,
58902,USD,7506630 ,,,,
58903,,,,,,
58904,USD,2413089 ,,,,
58905,,,,,,
58906,,,,,,
58907,,,,,,
58908,,,,,,
58909,,,,,,
58910,,,,,,
58911,,,,,,
58912,,,,,,
58913,,,,,,
58914,,,,,,
58915,,,,,,
58916,USD,329689 ,,,,
58917,USD,911795 ,,,,
58918,,,,,,
58919,,,,,,
58920,USD,34071 ,,,,
58921,USD,638481 ,,,,
58922,USD,630178 ,,,,
58923,,,,,,
58924,,,,,,
58925,USD,6782283 ,,,,
58926,USD,1639450 ,,,,
58927,USD,488724 ,,,,
58928,USD,46007 ,,,,
58929,USD,361835 ,,,,
58930,,,,,,
58931,,,,,,
58932,,,,,,
58933,,,,,,
58934,USD,187910 ,,,,
58935,,,,,,
58936,USD,2083193 ,,,,
58937,,,,,,
58938,USD,859980 ,,,,
58939,USD,33429 ,,,,
58940,USD,213614 ,,,,
58941,,,,,,
58942,,,,,,
58943,,,,,,
58944,,,,,,
58945,,,,,,
58946,,,,,,
58947,USD,19720 ,,,,
58948,,,,,,
58949,,,,,,
58950,,,,,,
58951,,,,,,
58952,,,,,,
58953,,,,,,
58954,USD,43616 ,,,,
58955,USD,2705820 ,,,,
58956,,,,,,
58957,,,,,,
58958,USD,183006 ,,,,
58959,,,,,,
58960,USD,3364790 ,,,,
58961,USD,24640 ,,,,
58962,,,,,,
58963,USD,104495 ,,,,
58964,,,,,,
58965,,,,,,
58966,,,,,,
58967,,,,,,
58968,,,,,,
58969,,,,,,
58970,,,,,,
58971,USD,300941 ,,,,
58972,,,,,,
58973,,,,,,
58974,,,,,,
58975,,,,,,
58976,USD,682173 ,,,,
58977,,,,,,
58978,USD,5000509 ,,,,
58979,USD,46408 ,,,,
58980,,,,,,
58981,,,,,,
58982,,,,,,
58983,USD,1086931 ,,,,
58984,,,,,,
58985,USD,806059 ,,,,
58986,,,,,,
58987,,,,,,
58988,USD,4502114 ,,,,
58989,,,,,,
58990,USD,1525004 ,,,,
58991,,,,,,
58992,,,,,,
58993,,,,,,
58994,,,,,,
58995,USD,170037 ,,,,
58996,USD,3244410 ,,,,
58997,,,,,,
58998,,,,,,
58999,,,,,,
59000,,,,,,
59001,USD,679525 ,,,,
59002,USD,3265669 ,,,,
59003,,,,,,
59004,USD,840201 ,,,,
59005,USD,198373 ,,,,
59006,,,,,,
59007,USD,285805 ,,,,
59008,,,,,,
59009,,,,,,
59010,,,,,,
59011,,,,,,
59012,,,,,,
59013,,,,,,
59014,,,,,,
59015,USD,189634 ,,,,
59016,USD,1383874 ,,,,
59017,USD,940840 ,,,,
59018,,,,,,
59019,,,,,,
59020,USD,201727 ,,,,
59021,,,,,,
59022,,,,,,
59023,,,,,,
59024,,,,,,
59025,USD,1997 ,,,,
59026,USD,369185 ,,,,
59027,,,,,,
59028,USD,22501596 ,,,,
59029,,,,,,
59030,USD,18001 ,,,,
59031,,,,,,
59032,USD,2575055 ,,,,
59033,,,,,,
59034,,,,,,
59035,USD,19619 ,,,,
59036,USD,78980 ,,,,
59037,,,,,,
59038,USD,1979689 ,,,,
59039,,,,,,
59040,USD,1678216 ,,,,
59041,,,,,,
59042,USD,759209 ,,,,
59043,,,,,,
59044,,,,,,
59045,,,,,,
59046,USD,2813926 ,,,,
59047,,,,,,
59048,USD,270402 ,,,,
59049,USD,568024 ,,,,
59050,,,,,,
59051,USD,8975 ,,,,
59052,,,,,,
59053,,,,,,
59054,,,,,,
59055,,,,,,
59056,USD,225642 ,,,,
59057,,,,,,
59058,,,,,,
59059,USD,12231 ,,,,
59060,,,,,,
59061,USD,6519643 ,,,,
59062,,,,,,
59063,,,,,,
59064,USD,80940 ,,,,
59065,,,,,,
59066,,,,,,
59067,,,,,,
59068,USD,496298 ,,,,
59069,USD,282540 ,,,,
59070,,,,,,
59071,USD,70277 ,,,,
59072,,,,,,
59073,,,,,,
59074,,,,,,
59075,USD,1975666 ,,,,
59076,,,,,,
59077,USD,657972 ,,,,
59078,,,,,,
59079,USD,1662335 ,,,,
59080,USD,2028752 ,,,,
59081,USD,107113 ,,,,
59082,,,,,,
59083,,,,,,
59084,,,,,,
59085,USD,1875477 ,,,,
59086,USD,20266 ,,,,
59087,USD,205202 ,,,,
59088,,,,,,
59089,USD,268231 ,,,,
59090,,,,,,
59091,,,,,,
59092,,,,,,
59093,,,,,,
59094,,,,,,
59095,USD,1027515 ,,,,
59096,USD,2651081 ,,,,
59097,USD,77896 ,,,,
59098,,,,,,
59099,,,,,,
59100,,,,,,
59101,,,,,,
59102,USD,28304 ,,,,
59103,,,,,,
59104,USD,3367646 ,,,,
59105,,,,,,
59106,USD,1676136 ,,,,
59107,,,,,,
59108,,,,,,
59109,,,,,,
59110,USD,256205 ,,,,
59111,USD,4468597 ,,,,
59112,USD,278996 ,,,,
59113,USD,3457284 ,,,,
59114,USD,240852 ,,,,
59115,,,,,,
59116,USD,13853682 ,,,,
59117,USD,822817 ,,,,
59118,,,,,,
59119,USD,2624792 ,,,,
59120,,,,,,
59121,,,,,,
59122,,,,,,
59123,USD,1329393 ,,,,
59124,USD,408408 ,,,,
59125,,,,,,
59126,USD,5369273 ,,,,
59127,,,,,,
59128,USD,65722 ,,,,
59129,,,,,,
59130,,,,,,
59131,USD,453245 ,,,,
59132,,,,,,
59133,USD,371898 ,,,,
59134,,,,,,
59135,,,,,,
59136,,,,,,
59137,,,,,,
59138,,,,,,
59139,USD,310745 ,,,,
59140,,,,,,
59141,USD,834699 ,,,,
59142,,,,,,
59143,,,,,,
59144,,,,,,
59145,,,,,,
59146,,,,,,
59147,,,,,,
59148,USD,2777624 ,,,,
59149,,,,,,
59150,,,,,,
59151,,,,,,
59152,,,,,,
59153,,,,,,
59154,,,,,,
59155,USD,75846 ,,,,
59156,INR,510000000,,,,
59157,,,,,,
59158,,,,,,
59159,,,,,,
59160,,,,,,
59161,,,,,,
59162,,,,,,
59163,,,,,,
59164,,,,,,
59165,,,,,,
59166,,,,,,
59167,,,,,,
59168,USD,959831 ,,,,
59169,,,,,,
59170,USD,873628 ,,,,
59171,USD,5049136 ,,,,
59172,,,,,,
59173,,,,,,
59174,,,,,,
59175,,,,,,
59176,,,,,,
59177,USD,1480736 ,,,,
59178,,,,,,
59179,,,,,,
59180,USD,696266 ,,,,
59181,USD,455978 ,,,,
59182,,,,,,
59183,,,,,,
59184,,,,,,
59185,,,,,,
59186,USD,67654 ,,,,
59187,USD,997075 ,,,,
59188,,,,,,
59189,,,,,,
59190,,,,,,
59191,,,,,,
59192,,,,,,
59193,,,,,,
59194,,,,,,
59195,,,,,,
59196,,,,,,
59197,,,,,,
59198,,,,,,
59199,,,,,,
59200,,,,,,
59201,USD,407636 ,,,,
59202,,,,,,
59203,,,,,,
59204,,,,,,
59205,USD,35436 ,,,,
59206,USD,6934464 ,,,,
59207,USD,854223 ,,,,
59208,USD,862667 ,,,,
59209,USD,513297 ,,,,
59210,,,,,,
59211,,,,,,
59212,USD,20750 ,,,,
59213,USD,124677 ,,,,
59214,USD,3125254 ,,,,
59215,,,,,,
59216,,,,,,
59217,USD,155138312 ,,,,
59218,,,,,,
59219,,,,,,
59220,,,,,,
59221,,,,,,
59222,USD,286300 ,,,,
59223,,,,,,
59224,,,,,,
59225,,,,,,
59226,USD,10395779 ,,,,
59227,,,,,,
59228,USD,209601 ,,,,
59229,,,,,,
59230,,,,,,
59231,USD,13278 ,,,,
59232,,,,,,
59233,,,,,,
59234,,,,,,
59235,,,,,,
59236,,,,,,
59237,,,,,,
59238,,,,,,
59239,,,,,,
59240,,,,,,
59241,,,,,,
59242,,,,,,
59243,,,,,,
59244,,,,,,
59245,USD,20 ,,,,
59246,,,,,,
59247,,,,,,
59248,USD,2552511 ,,,,
59249,USD,974598 ,,,,
59250,,,,,,
59251,USD,1068645 ,,,,
59252,,,,,,
59253,USD,100220 ,,,,
59254,,,,,,
59255,,,,,,
59256,,,,,,
59257,,,,,,
59258,,,,,,
59259,USD,924100 ,,,,
59260,,,,,,
59261,USD,1152634 ,,,,
59262,USD,914332 ,,,,
59263,USD,19035653 ,,,,
59264,,,,,,
59265,,,,,,
59266,,,,,,
59267,,,,,,
59268,,,,,,
59269,USD,459302 ,,,,
59270,USD,1849471 ,,,,
59271,,,,,,
59272,USD,208750 ,,,,
59273,USD,133956 ,,,,
59274,USD,3426969 ,,,,
59275,,,,,,
59276,USD,6218759 ,,,,
59277,,,,,,
59278,USD,2065598 ,,,,
59279,,,,,,
59280,,,,,,
59281,USD,503266 ,,,,
59282,USD,4335691 ,,,,
59283,,,,,,
59284,,,,,,
59285,,,,,,
59286,USD,5302077 ,,,,
59287,USD,622752 ,,,,
59288,,,,,,
59289,,,,,,
59290,,,,,,
59291,,,,,,
59292,,,,,,
59293,,,,,,
59294,,,,,,
59295,USD,105091 ,,,,
59296,,,,,,
59297,,,,,,
59298,USD,60715 ,,,,
59299,USD,1333147 ,,,,
59300,USD,1310045 ,,,,
59301,,,,,,
59302,,,,,,
59303,USD,2048384 ,,,,
59304,USD,877062 ,,,,
59305,,,,,,
59306,,,,,,
59307,USD,278399 ,,,,
59308,,,,,,
59309,,,,,,
59310,,,,,,
59311,USD,358534 ,,,,
59312,USD,58477595 ,,,,
59313,USD,2347 ,,,,
59314,,,,,,
59315,,,,,,
59316,USD,1642366 ,,,,
59317,USD,2346221 ,,,,
59318,,,,,,
59319,,,,,,
59320,USD,433304 ,,,,
59321,,,,,,
59322,USD,40792 ,,,,
59323,,,,,,
59324,,,,,,
59325,USD,221056 ,,,,
59326,,,,,,
59327,,,,,,
59328,USD,210603 ,,,,
59329,,,,,,
59330,,,,,,
59331,,,,,,
59332,USD,256253 ,,,,
59333,,,,,,
59334,,,,,,
59335,,,,,,
59336,,,,,,
59337,,,,,,
59338,,,,,,
59339,USD,4976547 ,,,,
59340,USD,4795134 ,,,,
59341,USD,1597 ,,,,
59342,,,,,,
59343,,,,,,
59344,,,,,,
59345,,,,,,
59346,,,,,,
59347,USD,113778 ,,,,
59348,,,,,,
59349,,,,,,
59350,USD,2280924 ,,,,
59351,USD,13022862 ,,,,
59352,,,,,,
59353,,,,,,
59354,,,,,,
59355,USD,13793 ,,,,
59356,,,,,,
59357,USD,1052596 ,,,,
59358,USD,333212 ,,,,
59359,,,,,,
59360,USD,8629298 ,,,,
59361,USD,2854386 ,,,,
59362,,,,,,
59363,,,,,,
59364,,,,,,
59365,,,,,,
59366,,,,,,
59367,,,,,,
59368,,,,,,
59369,USD,3234693 ,,,,
59370,,,,,,
59371,USD,14791 ,,,,
59372,,,,,,
59373,,,,,,
59374,,,,,,
59375,,,,,,
59376,USD,1197373 ,,,,
59377,,,,,,
59378,USD,456655 ,,,,
59379,USD,975845 ,,,,
59380,,,,,,
59381,,,,,,
59382,,,,,,
59383,USD,80228 ,,,,
59384,,,,,,
59385,USD,1502592 ,,,,
59386,USD,1185854 ,,,,
59387,USD,118357 ,,,,
59388,USD,1138468 ,,,,
59389,USD,695909 ,,,,
59390,,,,,,
59391,,,,,,
59392,USD,1579799 ,,,,
59393,,,,,,
59394,USD,1228003 ,,,,
59395,,,,,,
59396,,,,,,
59397,,,,,,
59398,USD,1053325 ,,,,
59399,USD,379226 ,,,,
59400,USD,585139 ,,,,
59401,,,,,,
59402,USD,10158 ,,,,
59403,USD,4529728 ,,,,
59404,,,,,,
59405,,,,,,
59406,USD,2676049 ,,,,
59407,,,,,,
59408,,,,,,
59409,USD,2934145 ,,,,
59410,,,,,,
59411,USD,675823 ,,,,
59412,USD,23259542 ,,,,
59413,USD,7942498 ,,,,
59414,,,,,,
59415,USD,823912 ,,,,
59416,,,,,,
59417,,,,,,
59418,USD,1329785 ,,,,
59419,,,,,,
59420,,,,,,
59421,USD,20537839 ,,,,
59422,,,,,,
59423,,,,,,
59424,,,,,,
59425,,,,,,
59426,,,,,,
59427,USD,939393 ,,,,
59428,,,,,,
59429,,,,,,
59430,,,,,,
59431,,,,,,
59432,USD,595723 ,,,,
59433,,,,,,
59434,USD,87252 ,,,,
59435,USD,28860 ,,,,
59436,USD,137941 ,,,,
59437,,,,,,
59438,,,,,,
59439,,,,,,
59440,,,,,,
59441,,,,,,
59442,USD,117692 ,,,,
59443,,,,,,
59444,,,,,,
59445,USD,28374 ,,,,
59446,,,,,,
59447,USD,7919279 ,,,,
59448,USD,80163 ,,,,
59449,,,,,,
59450,USD,247327 ,,,,
59451,USD,1380547 ,,,,
59452,USD,1822156 ,,,,
59453,,,,,,
59454,,,,,,
59455,,,,,,
59456,,,,,,
59457,,,,,,
59458,,,,,,
59459,,,,,,
59460,,,,,,
59461,USD,12998128 ,,,,
59462,USD,984074 ,,,,
59463,,,,,,
59464,,,,,,
59465,,,,,,
59466,,,,,,
59467,,,,,,
59468,USD,538299 ,,,,
59469,USD,559623 ,,,,
59470,USD,3691534 ,,,,
59471,,,,,,
59472,USD,3070596 ,,,,
59473,USD,5584679 ,,,,
59474,USD,955209 ,,,,
59475,,,,,,
59476,,,,,,
59477,,,,,,
59478,,,,,,
59479,,,,,,
59480,USD,921 ,,,,
59481,,,,,,
59482,,,,,,
59483,,,,,,
59484,,,,,,
59485,USD,2074219 ,,,,
59486,,,,,,
59487,,,,,,
59488,USD,1811877 ,,,,
59489,,,,,,
59490,,,,,,
59491,,,,,,
59492,,,,,,
59493,,,,,,
59494,USD,6622 ,,,,
59495,USD,297066 ,,,,
59496,,,,,,
59497,,,,,,
59498,USD,75225 ,,,,
59499,,,,,,
59500,,,,,,
59501,USD,144942 ,,,,
59502,,,,,,
59503,,,,,,
59504,,,,,,
59505,,,,,,
59506,USD,778400 ,,,,
59507,USD,1210 ,,,,
59508,,,,,,
59509,USD,1295601 ,,,,
59510,,,,,,
59511,,,,,,
59512,USD,7948409 ,,,,
59513,,,,,,
59514,,,,,,
59515,,,,,,
59516,USD,5271 ,,,,
59517,USD,1986486 ,,,,
59518,,,,,,
59519,,,,,,
59520,USD,3782751 ,,,,
59521,,,,,,
59522,,,,,,
59523,USD,824504 ,,,,
59524,,,,,,
59525,,,,,,
59526,USD,204483 ,,,,
59527,,,,,,
59528,,,,,,
59529,USD,755794 ,,,,
59530,,,,,,
59531,USD,49802 ,,,,
59532,,,,,,
59533,,,,,,
59534,USD,3854005 ,,,,
59535,USD,872846 ,,,,
59536,,,,,,
59537,,,,,,
59538,,,,,,
59539,,,,,,
59540,,,,,,
59541,,,,,,
59542,,,,,,
59543,,,,,,
59544,,,,,,
59545,,,,,,
59546,,,,,,
59547,,,,,,
59548,USD,31679869 ,,,,
59549,,,,,,
59550,,,,,,
59551,,,,,,
59552,USD,199636 ,,,,
59553,,,,,,
59554,,,,,,
59555,USD,706414 ,,,,
59556,,,,,,
59557,,,,,,
59558,,,,,,
59559,USD,2290800 ,,,,
59560,USD,6982 ,,,,
59561,,,,,,
59562,,,,,,
59563,,,,,,
59564,,,,,,
59565,,,,,,
59566,,,,,,
59567,USD,297756 ,,,,
59568,USD,868137 ,,,,
59569,USD,941834 ,,,,
59570,USD,64176 ,,,,
59571,,,,,,
59572,,,,,,
59573,USD,6138673 ,,,,
59574,USD,2065029 ,,,,
59575,USD,462655 ,,,,
59576,USD,2998336 ,,,,
59577,,,,,,
59578,,,,,,
59579,,,,,,
59580,USD,1292983 ,,,,
59581,USD,2844511 ,,,,
59582,,,,,,
59583,,,,,,
59584,USD,1819104 ,,,,
59585,USD,6300 ,,,,
59586,USD,1273571 ,,,,
59587,USD,11337246 ,,,,
59588,,,,,,
59589,,,,,,
59590,,,,,,
59591,,,,,,
59592,USD,180480 ,,,,
59593,,,,,,
59594,USD,6654841 ,,,,
59595,,,,,,
59596,USD,2578656 ,,,,
59597,,,,,,
59598,USD,319154 ,,,,
59599,,,,,,
59600,,,,,,
59601,,,,,,
59602,,,,,,
59603,,,,,,
59604,USD,704550 ,,,,
59605,,,,,,
59606,USD,6116833 ,,,,
59607,USD,46437 ,,,,
59608,,,,,,
59609,,,,,,
59610,,,,,,
59611,,,,,,
59612,,,,,,
59613,,,,,,
59614,,,,,,
59615,,,,,,
59616,USD,2434701 ,,,,
59617,USD,212778 ,,,,
59618,,,,,,
59619,USD,3640240 ,,,,
59620,,,,,,
59621,,,,,,
59622,,,,,,
59623,USD,248774 ,,,,
59624,,,,,,
59625,,,,,,
59626,,,,,,
59627,,,,,,
59628,,,,,,
59629,USD,18014 ,,,,
59630,,,,,,
59631,USD,2481929 ,,,,
59632,USD,321734 ,,,,
59633,,,,,,
59634,USD,17479 ,,,,
59635,USD,55883 ,,,,
59636,,,,,,
59637,,,,,,
59638,,,,,,
59639,USD,3431038 ,,,,
59640,,,,,,
59641,USD,549372 ,,,,
59642,USD,2189748 ,,,,
59643,,,,,,
59644,,,,,,
59645,USD,155500 ,,,,
59646,,,,,,
59647,USD,541824 ,,,,
59648,,,,,,
59649,USD,657672 ,,,,
59650,,,,,,
59651,USD,2724642 ,,,,
59652,,,,,,
59653,,,,,,
59654,,,,,,
59655,USD,1903861 ,,,,
59656,,,,,,
59657,,,,,,
59658,USD,291307 ,,,,
59659,,,,,,
59660,USD,33778 ,,,,
59661,USD,1488939 ,,,,
59662,,,,,,
59663,,,,,,
59664,,,,,,
59665,USD,5892151 ,,,,
59666,,,,,,
59667,,,,,,
59668,USD,834295 ,,,,
59669,,,,,,
59670,USD,1182141 ,,,,
59671,USD,65053 ,,,,
59672,,,,,,
59673,,,,,,
59674,USD,225262 ,,,,
59675,,,,,,
59676,,,,,,
59677,USD,3230404 ,,,,
59678,USD,1299743 ,,,,
59679,,,,,,
59680,,,,,,
59681,,,,,,
59682,USD,9612667 ,,,,
59683,,,,,,
59684,,,,,,
59685,USD,873756 ,,,,
59686,,,,,,
59687,USD,627843 ,,,,
59688,USD,261047 ,,,,
59689,USD,72184 ,,,,
59690,,,,,,
59691,USD,702 ,,,,
59692,USD,2089964 ,,,,
59693,USD,812120 ,,,,
59694,,,,,,
59695,,,,,,
59696,USD,1441049 ,,,,
59697,USD,18725588 ,,,,
59698,,,,,,
59699,USD,31547 ,,,,
59700,,,,,,
59701,,,,,,
59702,,,,,,
59703,,,,,,
59704,,,,,,
59705,,,,,,
59706,USD,3339816 ,,,,
59707,USD,9035609 ,,,,
59708,USD,8206544 ,,,,
59709,USD,13000000 ,,,,
59710,USD,5779900 ,,,,
59711,,,,,,
59712,,,,,,
59713,,,,,,
59714,USD,1142 ,,,,
59715,,,,,,
59716,USD,270100 ,,,,
59717,USD,79035 ,,,,
59718,,,,,,
59719,,,,,,
59720,,,,,,
59721,,,,,,
59722,,,,,,
59723,USD,62900 ,,,,
59724,USD,201819 ,,,,
59725,USD,162079 ,,,,
59726,USD,527198 ,,,,
59727,USD,1433204 ,,,,
59728,,,,,,
59729,USD,96027 ,,,,
59730,,,,,,
59731,,,,,,
59732,,,,,,
59733,,,,,,
59734,USD,2006893 ,,,,
59735,USD,7427486 ,,,,
59736,,,,,,
59737,USD,2748744 ,,,,
59738,,,,,,
59739,USD,1479544 ,,,,
59740,,,,,,
59741,USD,37071 ,,,,
59742,USD,1018 ,,,,
59743,,,,,,
59744,,,,,,
59745,USD,204301 ,,,,
59746,,,,,,
59747,USD,657944 ,,,,
59748,,,,,,
59749,USD,10200000 ,,,,
59750,,,,,,
59751,,,,,,
59752,,,,,,
59753,,,,,,
59754,,,,,,
59755,,,,,,
59756,,,,,,
59757,USD,113765 ,,,,
59758,,,,,,
59759,,,,,,
59760,USD,6083 ,,,,
59761,,,,,,
59762,USD,74137 ,,,,
59763,USD,1078325 ,,,,
59764,USD,2102024 ,,,,
59765,USD,40070 ,,,,
59766,USD,532174 ,,,,
59767,USD,1377609 ,,,,
59768,USD,580617 ,,,,
59769,USD,753383 ,,,,
59770,USD,394766 ,,,,
59771,USD,2760437 ,,,,
59772,,,,,,
59773,,,,,,
59774,USD,809108 ,,,,
59775,USD,19516 ,,,,
59776,USD,275745 ,,,,
59777,USD,64188 ,,,,
59778,USD,2305994 ,,,,
59779,,,,,,
59780,,,,,,
59781,USD,278678 ,,,,
59782,USD,5188 ,,,,
59783,USD,1065385 ,,,,
59784,,,,,,
59785,USD,19806585 ,,,,
59786,,,,,,
59787,,,,,,
59788,,,,,,
59789,,,,,,
59790,,,,,,
59791,,,,,,
59792,USD,4784 ,,,,
59793,USD,266225 ,,,,
59794,USD,2298345 ,,,,
59795,,,,,,
59796,,,,,,
59797,USD,245394 ,,,,
59798,USD,584598 ,,,,
59799,,,,,,
59800,,,,,,
59801,,,,,,
59802,USD,1344920 ,,,,
59803,,,,,,
59804,,,,,,
59805,USD,654448 ,,,,
59806,,,,,,
59807,,,,,,
59808,USD,713325 ,,,,
59809,,,,,,
59810,,,,,,
59811,,,,,,
59812,USD,1337846 ,,,,
59813,USD,261085 ,,,,
59814,,,,,,
59815,USD,955097 ,,,,
59816,USD,585497 ,,,,
59817,USD,20757 ,,,,
